id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
1085917421663741757,1,1,0,5,5,5,5,5,5,5,0.65
1085920507204638371,4,4,0,4,3.75,4,4,5,4.5,4,0.9
1085923019463440377,5,5,1,5,5,5,5,5,4.8,4.6,1.18
1085924834318032351,1,1,1,5,5,5,5,5,5,5,1
1085932904761462048,4,4,4,5,5,5,5,5,4.5,4.75,4
1085941379173038044,1,1,0,5,4,5,4,4,5,4,0.38
1085953937632700652,18,18,4,4.61,4.72,4.94,4.89,4.89,4.5,4.67,4.22
1085955490760157207,8,8,1,5,5,4.88,5,5,4.88,4.88,1.97
1085958668749660763,0,0,0,,,,,,,,
1085965619476550489,8,8,1,4.75,4.75,5,4.75,5,4.88,4.75,1.89
1085970216138243122,10,10,2,4.4,4.6,4.7,4.5,4.6,4.2,4.5,2.38
1085975556563981621,8,8,3,4.75,4.75,4.75,4.88,4.5,4.38,4.5,2.42
1085978195746971796,10,10,1,4.7,4.7,4.9,4.9,5,4.9,4.7,3
1085986693963234346,14,14,1,4.57,4.71,4.71,4.86,4.79,4.64,4.64,3.26
1086002948905681610,21,21,4,4.81,4.95,4.71,4.9,5,4.81,4.86,4.63
1086004116403585648,0,0,0,,,,,,,,
1086017206181912810,9,9,1,5,5,5,5,5,4.78,5,2.67
1086098211143838556,12,12,1,5,4.92,4.92,4.92,5,5,4.67,3.4
1086105844577490023,0,0,0,,,,,,,,
1086108505465859417,4,4,1,4.75,4.75,5,4.75,4.75,4.75,4.75,1.48
1086121901382797773,0,0,0,,,,,,,,
1086143029841733342,0,0,0,,,,,,,,
1086149452936178604,0,0,0,,,,,,,,
1086150163548248412,1,1,0,5,5,5,5,5,5,5,0.75
1086164505042412833,21,21,3,4.9,4.95,4.86,4.95,4.95,4.81,4.9,5.25
1086168997283696217,11,11,1,4.82,4.82,4.82,4.73,4.91,4.64,4.73,2.77
1086174005323301411,0,0,0,,,,,,,,
1086174776099192893,16,16,3,4.69,4.75,4.88,4.94,4.75,4.88,4.69,3.9
1086177557247818169,12,12,2,5,4.92,4.83,5,5,4.92,4.92,3
1086224860383839576,21,21,3,4.81,4.76,4.76,4.86,4.95,4.76,4.81,4.96
1086260439628171270,18,18,3,4.94,4.72,4.72,4.89,4.83,4.67,4.61,4.22
1086472482088044904,7,7,1,4.71,4.57,5,4.43,4.29,4.86,4.86,1.69
1086474978778638170,1,1,1,4,4,4,4,4,3,4,1
1086476567914372487,0,0,0,,,,,,,,
1086482097627807410,0,0,0,,,,,,,,
1086488161274523483,1,1,0,4,4,5,5,5,5,4,0.81
1086489420064874332,0,0,0,,,,,,,,
1086491280751209374,2,2,0,5,5,5,4,5,3.5,4,0.65
1086494434849034440,2,2,0,5,5,5,5,5,4,5,0.54
1086496361877074964,2,2,0,4,3.5,3.5,3.5,3.5,4,3.5,0.63
1086499191980829892,1,1,1,5,5,5,5,5,5,5,1
1086502919308223926,3,3,1,4.67,5,4.33,5,5,4.67,5,0.98
1086505342325325278,7,7,1,5,5,5,5,5,4.67,5,1.69
1086509692614776871,4,4,4,4.25,5,4.5,5,5,4.5,4.25,4
1086510865617225356,0,0,0,,,,,,,,
1086521451997087460,1,1,0,5,5,5,5,5,5,5,0.32
1086524815467530838,4,4,0,4.75,4.75,5,5,4.5,4.5,4.5,1.15
1086526747705150168,10,10,0,4.8,4.9,4.8,4.9,4.9,4.8,4.6,2.29
1086529385455926179,1,1,0,5,5,5,5,5,4,5,0.3
1086530561233183640,1,1,1,5,4,4,4,5,3,5,1
1086531025715308217,11,11,2,4.91,4.91,4.91,4.91,4.91,4.55,4.82,2.73
1086538062973288537,0,0,0,,,,,,,,
1086542529734025041,0,0,0,,,,,,,,
1086557421118380308,4,4,1,4,4.5,4.5,4,3.75,4.25,3.75,1.67
1086582832421075869,1,1,0,4,5,4,5,5,5,5,0.53
1086586046831480082,9,9,2,4.89,4.88,4.75,4.88,4.5,4.5,4.88,2.52
1086599331755760783,15,15,4,5,5,5,5,5,4.87,4.93,3.81
1086602050747939701,15,15,4,4.93,5,4.87,4.93,4.93,5,4.93,3.36
1086621517469105015,1,1,0,4,4,3,2,4,5,5,0.3
1086621849576864617,0,0,0,,,,,,,,
1086634947444907154,0,0,0,,,,,,,,
1086637847851589140,12,12,0,5,5,5,5,5,4.92,5,2.61
1086653809121728904,0,0,0,,,,,,,,
1086682087437720540,12,12,2,4.58,4.75,4.83,4.92,5,4.5,4.75,2.83
1086682752570693990,0,0,0,,,,,,,,
1086739257515271599,0,0,0,,,,,,,,
1086754780116329926,0,0,0,,,,,,,,
1086860889081457003,5,5,2,5,5,5,5,5,5,5,1.72
1086861048612061898,3,3,1,5,5,5,5,4.67,4.67,5,1.32
1086899427911526874,11,11,2,5,5,4.91,5,4.91,5,5,2.62
1086992561952472964,4,4,1,4.75,4.75,4.75,5,5,5,5,1.3
1087193118036455356,1,1,0,5,5,5,5,5,5,5,0.33
1087195949608743679,0,0,0,,,,,,,,
1087200103714955002,0,0,0,,,,,,,,
1087206318441242520,0,0,0,,,,,,,,
1087210478113963438,0,0,0,,,,,,,,
1087224818009340309,0,0,0,,,,,,,,
1087227931742535191,0,0,0,,,,,,,,
1087229927938940965,0,0,0,,,,,,,,
1087232976072572440,0,0,0,,,,,,,,
1087244951257515516,0,0,0,,,,,,,,
1087250733726315281,1,1,0,4,5,3,4,5,5,5,0.33
1087255839981468943,0,0,0,,,,,,,,
1087269096753349540,0,0,0,,,,,,,,
1087272288836287068,0,0,0,,,,,,,,
1087288015983245129,0,0,0,,,,,,,,
1087288333521653752,0,0,0,,,,,,,,
1087295535029507094,0,0,0,,,,,,,,
1087306302820570488,5,5,3,3.6,4,3.4,4.4,4.6,4.6,3.8,2.38
1087314534240734346,0,0,0,,,,,,,,
1087316900238144417,1,1,0,1,1,1,4,2,2,1,0.94
1087331030979833797,0,0,0,,,,,,,,
1087332459028549524,1,1,0,4,4,4,5,5,5,5,0.37
1087345089907616319,1,1,0,5,5,5,5,5,5,5,0.3
1087351950449888545,1,1,1,5,5,5,5,5,5,5,1
1087352537173311735,0,0,0,,,,,,,,
1087412559311920815,10,10,2,4.5,4.67,4.67,4.78,4.89,4.67,4.56,3.26
1087434723215930675,12,12,4,4.75,4.92,4.92,4.67,5,4.33,4.58,3.56
1087440557284958893,9,9,2,4.89,5,4.56,4.89,4.89,4.78,4.89,2.97
1087509340892139096,0,0,0,,,,,,,,
1087528469850156889,14,14,2,4.86,4.79,4.64,4.93,4.93,4.93,4.64,3.75
1087566893326351974,4,4,1,5,4.75,4.75,5,5,4.75,4.75,1.25
1087615247216535607,10,10,1,4.9,5,5,4.9,5,4.9,4.9,2.68
1087752489568010669,0,0,0,,,,,,,,
1088044141919100294,6,6,4,4.5,4.5,4.5,4.33,4.33,4.5,4.33,1.73
1088064294529666083,6,6,1,4.83,4.83,5,5,5,4.5,4.83,1.64
1088106628546006631,1,1,0,5,5,5,5,5,5,5,0.27
1088129485439678006,3,3,0,4.33,4.67,4.67,4.33,4.67,4.67,4.33,1.11
1088134745214534088,3,3,1,4.33,4.67,4.67,5,5,5,5,0.75
1088187189484016420,14,14,1,5,4.86,4.93,5,4.93,4.93,4.86,3.47
1088419608730564823,13,13,3,5,5,5,5,5,5,4.92,3.48
1088434085455267498,15,15,3,4.93,4.93,4.93,5,5,5,5,3.54
1088495882698710236,5,5,1,4,4.4,4.2,4.2,4.4,4,4,1.44
1088541160993818664,11,11,4,4.73,4.8,4.6,4.7,4.8,4.4,4.5,3.3
1088696482809512872,1,1,1,5,5,5,5,5,5,5,1
1088705318695149975,0,0,0,,,,,,,,
1088732960496840951,1,1,1,5,5,5,5,5,5,5,1
1088794993607525360,8,8,1,4.88,4.88,4.75,4.75,5,4.75,4.88,2.53
1088799880667803095,13,13,1,4.92,4.92,5,5,5,5,4.92,3.68
1088900258825964769,12,12,3,4.67,4.67,5,4.92,5,4.92,4.67,2.75
1089007359323496902,13,13,5,4.85,4.85,4.92,5,4.92,4.69,4.69,3.98
1089095965980180818,12,12,5,5,5,5,5,5,4.91,5,3.36
1089403654299175476,8,8,0,5,5,5,5,5,4.75,5,2.29
1089441753287074545,8,8,0,4.25,4.38,4.75,4.75,4.63,4.75,4.25,1.89
1089467857849759569,0,0,0,,,,,,,,
1089475468210602890,0,0,0,,,,,,,,
1089702612742448445,0,0,0,,,,,,,,
1089766977607615063,0,0,0,,,,,,,,
1090103317785235437,0,0,0,,,,,,,,
1090127530695574229,3,3,2,5,5,5,5,5,4.67,4.67,1.91
1090139422212741754,0,0,0,,,,,,,,
1090140888324552356,0,0,0,,,,,,,,
1090150592362619236,12,12,3,4.75,4.92,5,5,5,4.75,4.5,2.95
1090158605184052110,0,0,0,,,,,,,,
1090182330635201413,1,1,1,5,4,5,5,5,4,5,1
1090199533333322860,1,1,0,5,5,5,5,5,5,5,0.83
1090217510324901192,3,3,3,4.67,5,4.67,4.67,4.67,4.33,4.67,3
1090248701601768518,5,5,5,5,5,5,4.75,4.75,4.75,4.75,5
1090274934741595266,13,13,1,4.92,5,5,4.92,5,4.69,4.85,3.45
1090275673734868690,7,7,1,4.71,4.57,4.43,4.86,4.71,4.43,4.14,1.65
1090302077266297853,15,15,3,4.4,4.27,4.27,4.73,4.67,4.6,4.33,4.05
1090303005678459332,13,13,4,5,4.92,5,4.85,4.92,4.62,4.85,3.42
1090399444426155957,9,9,3,4.89,5,5,5,5,5,5,4.5
1090499587173749761,6,6,1,4.17,4,4.33,5,4.67,4.5,4.17,1.42
1090809544001214103,4,4,1,4.5,4.75,4.5,4.75,4.75,4.75,4.5,1.43
1090835268734831946,4,4,2,5,5,4.75,5,5,4.75,5,1.74
1090837270315439192,1,1,0,5,5,5,5,5,5,5,0.45
1090838483189659411,0,0,0,,,,,,,,
1090839677332342788,0,0,0,,,,,,,,
1090840710479017619,0,0,0,,,,,,,,
1090842004507350576,0,0,0,,,,,,,,
1090873242290302916,8,8,2,5,4.88,4.88,4.75,5,4.63,4.88,1.82
1090928036056069785,0,0,0,,,,,,,,
1090944639524923487,9,9,2,5,5,5,5,5,4.89,4.89,2.27
1090953817979892117,1,1,0,5,5,5,5,5,5,5,0.43
1090960977771199125,18,18,5,4.89,4.72,4.83,4.94,5,4.56,4.78,4.58
1090967726574311431,0,0,0,,,,,,,,
1090972168444613968,5,5,4,5,5,5,5,5,5,5,2.05
1091003315747667387,4,4,0,5,5,5,5,5,4.75,4.75,1.14
1091017240244539951,15,15,5,4.93,4.87,4.8,4.93,5,4.87,4.87,3.78
1091024864303558189,13,13,2,4.69,4.62,4.85,4.92,4.92,4.54,4.69,3.28
1091114775207161673,3,3,2,4.67,4.67,4.33,5,4.67,5,4.67,1.17
1091152890420270302,12,12,4,4.92,5,4.92,4.92,5,4.75,4.92,3.08
1091243609851997149,8,8,3,5,5,5,4.88,5,4.63,5,2.64
1091248599951703285,2,2,1,4,4,4,4.5,4.5,4,4,0.62
1091249752402254264,3,3,0,5,5,5,5,4.67,4.67,5,0.87
1091251236846203916,2,2,0,5,5,5,5,5,5,5,0.86
1091255522133713287,12,12,3,4.58,4.75,4.33,4.92,4.67,4.75,4.58,2.88
1091266564706222216,6,6,3,5,5,5,5,5,5,5,2.73
1091545373024810834,7,7,3,5,4.86,4.86,4.71,5,4.14,5,2.66
1091590641744546375,7,7,0,4.57,4.71,4.43,4.43,4.71,4.71,4.43,2.14
1091661320485028393,4,4,0,4.25,4,4.75,4.75,5,4.25,4.75,1
1091676183163518678,9,9,2,4.11,4.22,4.33,4.11,4,4.78,4.44,2.5
1091678138396551295,42,42,13,4.48,4.55,4.53,4.84,4.87,4.74,4.5,10.33
1091699954777587809,7,7,0,4.57,4.43,4.43,4.29,4.57,4.43,4.29,2.31
1091712679106195519,13,13,2,4.31,4.23,4.15,4.54,4.15,4.92,4.23,3
1091740508798971121,16,16,3,5,5,4.94,5,5,4.88,4.94,3.66
1091795976225986397,10,10,1,2.2,3.2,2.3,2.4,2.9,3.9,2.7,2.34
1091819287242590980,3,3,1,4.67,5,5,4.67,5,4.67,5,1.3
1091855431559759684,0,0,0,,,,,,,,
1091856530235136628,13,13,4,4.92,4.83,4.92,4.83,4.92,4.67,4.67,4.19
1091869788374509568,3,3,1,5,5,5,5,5,5,5,1.64
1091872439411011830,6,6,1,5,5,5,5,5,5,4.5,2.86
1091876930992937975,5,5,1,5,4.8,5,5,5,5,4.8,2.42
1091877470316037525,9,9,2,5,5,5,4.78,5,5,5,3.18
1091877957721764614,11,11,1,4.73,4.82,4.55,4.73,4.91,4.91,4.55,3.37
1091933060072777734,11,11,4,4.64,4.8,4.6,5,5,4.7,4.6,3.08
1092025695388999430,9,9,1,4.44,4.67,4.56,4.44,4.89,4.78,4.56,2.14
1092262156648498309,12,12,1,4.67,4.67,4.58,4.92,4.75,4.5,4.42,3.16
1092312980417686139,11,11,2,5,5,5,4.82,4.91,4.55,4.91,2.92
1092334400301790993,0,0,0,,,,,,,,
1092359717167483498,5,5,3,4.8,5,5,5,5,5,5,2.54
1092359905407595567,0,0,0,,,,,,,,
1092363784327239155,1,1,1,3,4,1,5,5,5,3,1
1092364282015723710,11,11,2,4.55,4.91,4.73,4.82,4.55,4.55,4.73,3.24
1092365784488702121,7,7,3,5,4.83,4.67,5,5,5,5,1.93
1092373902588502369,2,2,0,5,5,5,4.5,5,4.5,4,1.05
1092419126225624306,0,0,0,,,,,,,,
1092421772053394008,6,6,0,5,5,5,5,5,5,5,1.73
1092422429810178425,7,7,1,4.86,4.86,5,4.86,5,5,4.71,2.47
1092438048231442671,1,1,0,5,5,4,5,5,5,5,0.33
1092494202118005589,12,12,4,5,5,5,4.91,5,4.91,5,3.46
1092513293142939646,18,18,4,4.78,4.89,4.94,5,4.94,4.67,4.67,4.54
1092519670404799226,10,10,3,4.4,4.4,4,4.8,4.7,4.1,4.4,2.8
1092532561607890763,16,16,5,4.19,4.44,4,4.44,4.69,4.44,4.19,4.21
1092534746637460825,14,14,3,4.64,4.64,4.5,4.79,4.79,4.71,4.57,4.38
1092538643194439745,7,7,1,3.86,4.43,4.29,4.57,4.57,4.43,4.14,1.88
1092543081603996965,7,7,3,4.57,4.29,4.29,4.86,5,4.86,4.43,2.1
1092563836462636585,12,12,3,4.83,4.83,4.75,4.92,4.92,5,4.75,3.3
1092665642914575815,6,6,2,4.17,4,4.33,4.67,4.83,4.83,4.17,1.5
1093004613054103690,2,2,0,2,2.5,2.5,3,2.5,3,2.5,0.8
1093032069203928660,12,12,3,4.92,5,5,5,5,4.55,4.91,3.43
1093117692612018657,11,11,1,4.91,4.82,4.73,4.91,4.91,4.82,4.82,3.17
1093232058238122064,2,2,0,5,4.5,5,5,5,4,4.5,0.5
1093236253781259854,8,8,1,4.25,4.5,3.88,4.88,4.75,4.38,4.75,2.09
1093242740965252083,11,11,3,4.91,4.91,4.55,5,5,4.91,4.91,3.11
1093243229323820234,4,4,0,3.75,4.5,3,3.75,3.75,3.75,4,1.02
1093283703367946884,9,9,3,5,5,4.89,4.89,5,4.89,5,2.78
1093404633680906085,2,2,2,4.5,5,4.5,5,5,5,4.5,2
1093475240241478082,18,18,3,4.83,4.89,4.94,4.78,4.89,4.61,4.83,4.35
1093491110474290491,14,14,3,4.79,4.86,4.93,4.57,4.86,4.43,4.5,3.33
1093763750093988691,0,0,0,,,,,,,,
1093783670916458913,8,8,2,5,5,5,5,5,4.88,5,2.11
1093807119194673907,11,11,2,5,5,5,5,5,5,5,3.14
1093833081960674732,3,3,0,5,5,5,5,5,4.33,5,0.87
1093865155308964051,6,6,2,5,5,5,4.67,5,5,5,1.7
1093867132459254957,4,4,1,4.5,4.75,4.5,4.75,4.75,4.5,4.5,1.3
1093920997642810097,11,11,1,4.64,4.82,4.55,4.82,4.91,4.82,4.73,2.8
1093934317316519877,21,21,5,4.95,4.9,4.95,4.86,5,4.95,4.86,5.04
1093957490771964659,23,23,4,4.78,4.87,4.96,5,4.91,4.78,4.78,5.39
1093979445466370434,11,11,2,5,5,5,5,5,5,4.91,2.97
1094037360256542149,6,6,0,5,5,5,5,5,5,5,1.75
1094038700865645376,5,5,1,5,4.8,4.8,5,4.8,4.8,4.8,1.69
1094039061203511392,1,1,0,5,5,5,5,5,5,5,0.38
1094042420460434135,6,6,0,5,5,5,5,5,5,5,1.76
1094073617892210947,5,5,0,5,5,5,5,5,5,5,1.36
1094097003337660369,8,8,2,4.75,4.5,4.75,4.63,5,4.75,4.25,2.11
1094104134207467607,12,12,1,4.5,4.67,4.5,4.67,4.58,4.5,4.25,3.08
1094109319767609326,9,9,2,4.67,4.75,5,4.63,4.88,4.63,4.38,2.57
1094184757956089578,11,11,4,4.55,4.73,4.55,4.91,4.82,4.64,4.55,3.06
1094225311545608056,15,15,4,4.87,4.73,4.87,4.93,4.93,4.93,4.8,3.81
1094508842589038797,3,3,2,4.33,4.33,4.67,5,5,5,4.33,2.09
1094597795184471903,0,0,0,,,,,,,,
1094607884630329427,0,0,0,,,,,,,,
1094664422990053063,3,3,1,4.67,4.33,5,4.67,5,5,4.67,1.64
1094671340878652684,0,0,0,,,,,,,,
1094675433911075306,1,1,0,5,5,5,5,5,5,5,0.5
1094698477513403650,4,4,0,4.75,4.75,5,5,4.75,4.75,4.75,1.29
1094920739839425168,13,13,5,5,4.85,4.31,4.85,4.92,4.85,4.69,3.68
1094927817926776909,9,9,4,4.89,4.89,4.89,4.89,5,4.67,4.56,2.43
1094933183860077677,7,7,2,4.71,4.71,4.57,4.86,4.86,5,4.86,2.1
1094934148143102214,18,18,6,4.33,4.41,4.18,4.65,4.35,4.71,4.24,4.74
1094938474254363861,6,6,1,4.5,4.67,3.83,4.5,4.83,4.33,4.17,1.96
1094946661553346693,7,7,2,4.71,4.57,4.71,4.86,4.86,4.71,4.71,2.12
1095188757864506461,1,1,0,4,3,4,5,4,4,3,0.53
1095222271007239539,8,8,0,4.88,4.88,5,5,4.88,4.88,4.88,1.89
1095299366195998968,9,9,2,5,5,5,4.89,5,5,5,2.81
1095325322358189892,4,4,1,4.75,4.5,5,4.25,4.5,4.5,4.5,1.58
1095330749566659960,2,2,2,5,5,5,5,5,4.5,4.5,2
1095386143800275581,1,1,0,5,5,5,5,5,5,5,0.65
1095404723625506751,20,20,3,4.9,4.85,4.6,4.9,4.9,4.95,4.8,4.62
1095471805138764306,0,0,0,,,,,,,,
1095477253922992545,16,16,5,4.94,5,4.93,4.93,4.93,4.53,4.87,4.8
1095531122004386110,1,1,1,5,5,5,5,5,5,5,1
1095563327004635835,1,1,1,5,5,5,5,5,5,5,1
1095563934852850998,0,0,0,,,,,,,,
1095567210735400858,7,7,2,4.43,4.57,4.29,4.43,4.29,4.43,4,2
1095907995729334238,2,2,0,3.5,3,4.5,4.5,3.5,4.5,4.5,1.03
1095919266729302009,1,1,1,5,5,4,5,5,4,5,1
1095932072375749081,0,0,0,,,,,,,,
1095937969614445465,1,1,0,5,5,5,5,5,4,5,0.49
1095947821808164230,0,0,0,,,,,,,,
1095953934253676702,3,3,0,5,5,5,5,5,4.33,5,1.48
1095966163133881320,1,1,1,4,4,5,4,4,4,4,1
1095968431635622152,2,2,2,5,5,5,5,5,5,5,2
1095973755502916930,18,18,4,4.94,4.94,5,4.94,5,4.89,4.94,5.19
1095974552958662203,1,1,0,4,4,5,4,5,5,3,0.54
1095977502826659938,4,4,2,4.75,5,4.75,3.75,4.75,4.25,4.75,2.86
1095990585330250586,10,10,1,4.8,4.9,4.9,4.8,4.9,4.9,4.7,2.86
1096007931606589599,0,0,0,,,,,,,,
1096019794928240354,1,1,0,5,5,5,5,5,5,5,0.55
1096031525365000010,5,5,1,5,5,5,5,5,4.8,5,1.97
1096066590862480589,3,3,1,5,5,5,5,5,5,4.67,1.36
1096072927447728967,2,2,1,5,5,4.5,5,5,4.5,5,1.33
1096077825797080507,2,2,1,4.5,4.5,4.5,4,5,5,4.5,1.58
1096080487741928416,2,2,1,5,5,4.5,3.5,5,5,4.5,0.88
1096121470597959196,8,8,2,5,4.88,5,5,4.88,4.75,4.88,2.33
1096143425184157950,13,13,1,4.85,4.77,4.54,5,4.92,5,5,3.61
1096149147274201106,9,9,3,4.89,5,5,5,4.88,5,4.88,3.38
1096213120950143841,9,9,1,4.56,4.38,4.63,4.75,4.75,4.75,4.63,2.13
1096229033520536107,15,15,4,4.73,4.67,4.67,4.73,4.87,4.73,4.47,4.29
1096241991651272052,14,14,5,4.71,4.71,4.93,4.5,4.86,4.43,4.5,4
1096258728921009498,6,6,0,4.5,4.5,4,4.67,5,4.67,4.67,1.55
1096596965083542320,6,6,1,4.83,5,4.6,5,5,4.4,4.6,1.88
1096598663839256761,2,2,0,5,5,4.5,4.5,5,4,5,0.91
1096599687913736697,8,8,0,4.63,4.88,4.88,4.75,4.88,4.38,4.75,2.18
1096622232169595791,5,5,1,4.8,4.6,4.8,5,5,4.8,4.8,2.08
1096628475314360669,1,1,0,3,3,4,2,5,3,3,0.73
1096756986802447542,8,8,2,4.63,5,4.75,4.88,5,4.63,4.75,2.35
1096761418756299304,2,2,1,5,5,5,5,5,5,5,1.62
1096764924742473054,9,9,0,4.67,4.89,5,4.22,4.89,4.89,4.67,2.9
1096779502311407790,8,8,0,4.38,4.5,4.75,4.13,4.75,4.63,4.25,2.12
1096800551503265738,14,14,2,4.93,4.92,5,5,4.92,4.77,4.85,4.12
1096802952264456152,11,11,4,4.82,4.73,4.64,4.73,5,4.91,4.45,5.16
1096803867416513075,8,8,1,4.5,4.38,4.38,4.5,4.5,4.25,4.13,2.24
1096808266150178599,2,2,1,4.5,5,5,5,5,5,5,1.54
1096823852107438225,9,9,2,5,5,5,5,5,4.67,4.78,3
1096838084277908703,1,1,0,5,5,5,5,5,5,5,0.64
1096863499104413214,14,14,2,4.93,4.86,4.93,4.5,5,4.79,4.86,3.5
1097089781726882100,0,0,0,,,,,,,,
1097108787276330448,0,0,0,,,,,,,,
1097327125982251697,8,8,3,5,4.88,5,5,5,4.63,4.88,4.14
1097341728294996082,16,16,4,5,5,5,5,5,4.88,5,4.1
1097392002149586424,10,10,0,5,5,5,4.7,5,4.9,4.9,2.61
1097416371842659529,7,7,0,4.71,4.43,4.57,4.86,4.86,4.43,4.29,2.02
1097420307913653029,18,18,6,4.72,4.78,4.83,4.83,4.72,4.78,4.67,4.62
1097446230178330204,12,12,2,4.92,4.92,5,5,4.92,4.92,4.75,2.98
1097464255608003410,0,0,0,,,,,,,,
1097467274943534661,20,20,3,4.9,4.95,5,4.9,4.95,4.9,4.85,4.92
1097504744793240387,58,58,11,4.69,4.78,4.76,4.86,4.79,4.76,4.62,14.87
1097542252622952130,54,54,9,4.83,4.78,4.81,4.91,4.83,4.74,4.72,13.61
1097560571227461619,12,12,2,4.83,4.92,5,4.83,4.92,4.75,4.75,3.75
1097560724041201809,0,0,0,,,,,,,,
1097563761569755978,2,2,0,5,5,5,5,5,5,5,0.66
1097570073943085873,12,12,1,4.75,4.58,4.83,4.5,4.75,4.83,4.5,3.27
1097582487131344516,7,7,3,4.71,4.86,4.57,4.71,5,4.57,4.71,3.56
1097608745317516359,1,1,1,5,5,5,5,5,5,5,1
1097651360090535693,1,1,0,5,5,5,5,5,5,5,0.65
1097654782684839653,11,11,1,5,5,4.91,5,5,4.91,5,2.95
1097730214696916835,13,13,2,4.92,4.92,4.85,5,5,4.62,4.69,3.48
1098085082932444563,10,10,3,5,5,5,4.9,5,4.8,4.9,3.37
1098133625499632518,1,1,0,5,4,4,5,5,5,4,0.7
1098274253080933396,2,2,0,4.5,5,5,5,5,5,5,0.62
1098350154595104074,6,6,3,4.83,5,5,4.83,5,4.67,4.83,2.57
1098458872385158262,28,28,7,4.64,4.74,4.7,4.85,4.67,4.78,4.7,6.89
1098768189055048686,5,5,1,4.8,5,4.6,5,5,5,5,2.46
1098853368128164411,8,8,2,4.88,4.88,4.75,5,5,5,4.75,3.08
1098889191790019403,1,1,0,5,5,5,5,5,3,4,0.49
1098969426625085032,11,11,2,4.82,4.64,4.91,5,4.91,5,4.91,2.95
1098999899811208436,10,10,2,4.9,4.8,4.8,5,4.9,4.5,4.5,2.7
1099003630791083512,6,6,3,5,5,5,5,5,4.83,5,2.61
1099035851071881342,14,14,4,4.86,4.71,4.93,4.93,4.79,4.71,4.79,4.42
1099073653066211723,9,9,3,4.67,4.67,4.89,5,5,4.78,4.67,3.91
1099080701734933318,1,1,1,5,5,4,5,5,3,5,1
1099102060736591343,9,9,2,5,5,5,5,5,5,5,2.29
1099105444876820802,13,13,3,4.85,4.85,4.77,5,5,4.62,4.46,3.61
1099122010876811267,10,10,4,5,5,4.8,4.9,5,4.9,5,3.85
1099180860537230944,11,11,2,4.91,4.91,5,4.91,4.91,4.55,4.73,2.92
1099305932787464238,9,9,4,5,4.89,4.44,4.56,5,4.78,4.89,2.39
1099630808493005598,2,2,0,5,5,5,5,5,4,5,0.62
1099706964828544407,9,9,2,5,5,5,5,5,4.89,5,3.14
1099791161654583098,11,11,2,4.55,4.64,4.27,4.64,5,4.82,4.09,3.33
1099809465346909359,10,10,1,5,5,5,5,5,5,5,3.06
1099862491333905323,7,7,1,4.86,5,5,4.86,4.86,4.86,4.86,1.76
1099885178971298619,10,10,3,4.6,4.8,4.8,4.9,4.9,4.5,4.7,3.45
1099931329477624157,7,7,0,5,5,5,5,5,5,5,2.56
1100108697502060883,13,13,3,5,5,4.77,5,5,5,5,4.33
1100302859012562116,12,12,3,4.83,4.91,4.64,4.91,5,4.73,4.82,3.4
1100372712329743748,18,18,2,4.72,4.72,4.83,4.72,4.78,4.78,4.67,4.7
1100377044667745845,4,4,1,4.75,4.75,4.75,4.75,4.75,4.75,4.75,1.48
1100415217345587287,2,2,0,3.5,4.5,4,5,5,4,4.5,0.66
1100437537925998730,3,3,1,4,4,4,4.67,4.67,4,4,1.96
1100468320135985302,12,12,0,4.25,4.33,4.5,4.67,4.58,4.5,4.42,3.05
1100496389473084114,11,11,0,4.73,5,4.64,4.82,4.73,5,4.73,2.8
1100498462855480883,6,6,2,5,5,4.67,5,5,4.5,4.83,1.62
1100616278734252110,17,17,5,5,5,4.94,4.88,5,4.88,4.94,4.51
1100640457871830226,4,4,3,4.75,4.5,5,4,4.75,4.75,4.5,1.41
1100742956259367823,0,0,0,,,,,,,,
1100954483586061984,6,6,2,4.83,4.83,4.83,4.83,4.67,5,5,2.12
1100969433700583836,0,0,0,,,,,,,,
1100972206375346688,5,5,3,4.6,5,4.8,4.8,4.8,4.8,4.6,3.75
1100973295561225958,1,1,1,2,3,2,1,1,3,2,1
1100974353979078375,2,2,1,5,5,5,4,5,5,5,1.76
1100977712997681437,5,5,2,4.2,4.8,5,3.8,4.6,4.8,4.4,3.57
1101047266238568660,11,11,4,4.82,4.73,5,4.91,4.91,4.55,4.82,3.63
1101060741431243567,0,0,0,,,,,,,,
1101140223444208044,21,21,6,4.81,4.9,4.95,4.76,4.9,4.71,4.57,7
1101162103308533765,17,17,5,5,5,4.94,5,5,4.94,4.94,5.2
1101168399878747898,4,4,1,4.5,4.75,4.5,5,5,5,5,1.12
1101222253714998291,8,8,1,4.5,4.75,4.63,4.5,4.5,4.75,4.63,2.89
1101246591406869666,15,15,4,5,4.93,5,4.87,4.93,4.8,4.8,4.02
1101269335418927403,6,6,2,4.5,4,4.6,4.2,4.4,4.4,4.8,2.31
1101272189823769503,1,1,0,4,4,3,4,4,4,4,0.35
1101297467229581626,2,2,0,4.5,5,4.5,5,5,5,5,0.9
1101311553363569477,1,1,1,5,5,5,5,5,5,5,1
1101325074544495075,0,0,0,,,,,,,,
1101343831346079595,6,6,3,4.67,4.67,5,4.83,5,4.67,4.33,2.69
