id,name,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,instant_bookable
1085953937632700652,Direct access to the airport /ASHD,129096261,Ota Ku,Entire home,Entire home/apt,10,2,2,5,19041,2,365,2,365,t,t
1085955490760157207,1 min walk from sta./Near Disney/Tokyo Sta. 15 min,149643001,Edogawa Ku,Entire rental unit,Entire home/apt,4,1,1,2,22857,3,365,3,1125,t,t
1085958668749660763,Long stay/1 min walk from sta./Tokyo Sta. Direct,149643001,Edogawa Ku,Entire rental unit,Entire home/apt,4,1,1,2,10800,30,365,30,365,t,f
1085965619476550489,尹府13号/新大塚徒歩4分/大塚駅徒歩10分,489800214,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,9429,2,365,2,365,t,t
1085970216138243122,尹府11号/ 新大塚徒歩4分/大塚駅徒歩10分,489800214,Bunkyo Ku,Entire rental unit,Entire home/apt,2,1,1,2,10571,2,365,2,365,t,t
1085975556563981621,赤羽駅歩15分!志茂駅歩8分!東京の静かな1軒屋！成田空港61分！羽田空港47分,560797495,Kita Ku,Entire home,Entire home/apt,10,1,2,4,16143,1,365,1,365,t,t
1085978195746971796,2F｜渋谷駅徒歩8分！渋谷で遊びつくす為の隠れ家｜ライブハウス近く｜最大6名｜WIFI｜洗濯乾燥機,410371418,Shibuya Ku,Room in boutique hotel,Private room,6,1,0,6,31913,1,365,1,365,t,t
1085986693963234346,3F｜渋谷駅徒歩8分！渋谷で遊びつくす為の隠れ家｜ライブハウス近く｜最大6名｜WIFI｜洗濯乾燥機,410371418,Shibuya Ku,Room in boutique hotel,Private room,6,1,0,6,31913,1,365,1,365,t,t
1086002948905681610,Shinjuku 4min/Shibuya 20min/Japanese Style room,452940534,Nakano Ku,Entire home,Entire home/apt,8,1,2,8,28571,2,1125,2,1125,t,f
1086004116403585648,【90 sqm/2LDK】Suite Room /Built in 2022/Akasaka,497996834,Minato Ku,Entire rental unit,Entire home/apt,10,1,2,4,33100,30,365,30,365,t,t
1086017206181912810,7 min sta./Haneda(羽田)/MAX10ppl/free wifi,560808694,Ota Ku,Entire home,Entire home/apt,10,1.5,2,5,22500,2,365,2.9,365,t,t
1086098211143838556,New open！渋谷駅まで徒歩５分/無料高速Wi-Fi/ダブルベッド２台/観光に便利,548525260,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,2,24571,2,1125,2,1125,t,f
1086105844577490023,11 min. walk from Kamata sta. / Ferio KamataII,518840951,Ota Ku,Entire rental unit,Entire home/apt,2,1,0,2,6300,30,365,30,365,t,t
1086108505465859417,JR山手线独栋温馨别墅，大塚站步行八分，直达新宿十二分,43826309,Toshima Ku,Entire home,Entire home/apt,7,1.5,2,5,24807,2,365,2,365,t,t
1086121901382797773,11 min. walk from Kamata sta. / Ferio KamataII,518840951,Ota Ku,Entire rental unit,Entire home/apt,2,1,0,1,6930,30,365,30,365,t,t
1086143029841733342,Skytree / 5 train lines available,507235651,Sumida Ku,Entire rental unit,Entire home/apt,3,1,0,1,7430,30,365,30,365,t,t
1086149452936178604,JR上野站Ueno地铁徒步5分｜2間套房 2套卫浴｜成田 羽田機場直達｜大浴缸,301236676,Taito Ku,Entire rental unit,Entire home/apt,15,3,2,8,108571,2,365,2,365,t,f
1086150163548248412,Ueno 上野JR 地铁徒步5分｜全新裝潢 電梯公寓｜成田 羽田機場直達,301236676,Taito Ku,Entire rental unit,Entire home/apt,9,1.5,1,5,33714,2,365,2,365,t,f
1086164505042412833,H101*新宿エリアJR新大久保駅徒歩5分/ファミリー&カップルに最適/電車で新宿まで2分,553444902,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,20786,2,15,2,15,t,t
1086168997283696217,Ｈ102＊新宿エリアJR新大久保駅徒歩5分/ファミリー&カップルに最適/電車で新宿まで2分,549041518,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,19812,2,15,2,15,t,t
1086174005323301411,【長期宿泊専用】バス停徒歩30秒/静かな住宅街のデザイナーズホテル,556030394,Shinjuku Ku,Entire rental unit,Entire home/apt,11,1,2,6,63571,28,180,28,180,t,f
1086174776099192893,Ｈ201＊新宿エリアJR新大久保駅徒歩5分/ファミリー&カップルに最適/電車で新宿まで2分,549041518,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,20786,2,15,2,15,t,t
1086177557247818169,Ｈ202＊新宿エリアJR新大久保駅徒歩5分/ファミリー&カップルに最適/電車で新宿まで2分,549041518,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,15935,2,15,2,15,t,t
1086224860383839576,#201  Fit inn Akihabara HOTEL  距秋叶原步行8分钟,560861234,Chiyoda Ku,Room in hotel,Private room,3,1,1,0,20280,1,1125,1,1125,t,f
1086260439628171270,#301  Fit inn Akihabara HOTEL  距秋叶原步行8分钟,560861234,Chiyoda Ku,Room in hotel,Private room,4,1,1,0,22514,2,365,2,365,t,f
1086472482088044904,Near Shibuya station：3Bed＆no smoking,249521769,Shibuya Ku,Entire rental unit,Entire home/apt,6,1,1,3,24371,1,365,1,365,t,f
1086474978778638170,"Yadoya Fukurou:Wa modern/32㎡/2 Single Bed,3 Futon",560787582,Taito Ku,Room in aparthotel,Entire home/apt,5,1,2,2,40571,1,365,1,365,t,t
1086476567914372487,NewOpen! !A 浅草新宿両国上野まで直通！ 2路線利用可！観光買物グルメが便利！広々25㎡,548495701,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,14071,1,365,1,365,t,t
1086482097627807410,Close to Oshiage Station and Asakusa /Mat Oshiage,548320189,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,1,8550,30,365,30,365,t,t
1086488161274523483,NewOpen! !B 浅草新宿両国上野まで直通！ 2路線利用可！観光買物グルメが便利！広々25㎡,548495701,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,14071,1,365,1,365,t,t
1086489420064874332,NewOpen! !C 浅草新宿両国上野まで直通！ 2路線利用可！観光買物グルメが便利！広々25㎡,548495701,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,14071,1,365,1,365,t,t
1086491280751209374,NEW OPEN｜A｜浅草上野徒歩圏内｜観光買物グルメが便利！広々27㎡｜最大2名様まで可能　,548495701,Taito Ku,Entire rental unit,Entire home/apt,2,1,1,2,15712,1,365,1,365,t,t
1086494434849034440,NEW OPEN｜B｜絶景！スカイツリー眺望良好｜浅草徒歩圏内｜広々27㎡｜最大4名様まで可能　,548495701,Taito Ku,Entire rental unit,Entire home/apt,4,1,1,2,15712,1,365,1,365,t,t
1086496361877074964,NEW OPEN｜C｜絶景！スカイツリー眺望良好｜浅草徒歩圏内｜広々27㎡｜最大4名様まで可能　,548495701,Taito Ku,Entire rental unit,Entire home/apt,4,1,1,2,15712,1,365,1,365,t,t
1086499191980829892,【宿家】D浅草千の川 浅草駅8分 1軒貸切、家族やグループ、同窓会にも！,560787040,Taito Ku,Entire rental unit,Entire home/apt,6,1.5,2,2,35714,1,365,1,365,t,t
1086502919308223926,Van Gogh 東京 渋谷 新宿 New Open !,36268557,Shibuya Ku,Entire rental unit,Entire home/apt,3,1.5,1,0,11371,1,365,1,365,t,t
1086505342325325278,"Direct access to Ikebukuro, Shibuya! 5 min to St.",339629526,Itabashi Ku,Entire home,Entire home/apt,11,2,3,7,26429,3,730,3,1125,t,f
1086509692614776871,【宿家】梅ノ戸庵 今戸 浅草の小料理屋風カウンターキッチン付き一軒家宿,560789028,Taito Ku,Entire rental unit,Entire home/apt,6,1.5,3,1,46857,1,365,1,365,t,t
1086510865617225356,Waseda Station Waseda University nearby,494407911,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,8180,30,365,30,365,t,t
1086521451997087460,Waseda Station Waseda University nearby/Mat Waseda,494407911,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,8180,30,365,30,365,t,t
1086524815467530838,"Center Tokyo 3room Lux Suite, 2min to station,MAX8",4981880,Chuo Ku,Entire rental unit,Entire home/apt,8,1,3,0,29558,1,365,1,365,t,t
1086526747705150168,JR新宿駅まで800m ゴールデン街、地下鉄、イセタンモールもすぐ近く,551505117,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,20571,1,60,1,1125,t,f
1086529385455926179,Waseda Station Waseda University nearby/Mat Waseda,494407911,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,8180,30,365,30,365,t,t
1086530561233183640,【宿家】龍泉寺町　長期滞在に最適なデスク完備、庭付きラグジュアリーな一軒家でプチ旅行気分 浅草,560789193,Taito Ku,Entire rental unit,Entire home/apt,5,1.5,2,2,42000,1,365,1,365,t,t
1086531025715308217,田端新町5F   人気観光地まで便利なアクセス  田端駅10分  最大6名 無料 Wi-Fi,560604490,Kita Ku,Entire rental unit,Entire home/apt,6,1,1,0,18214,3,365,3.1,365,t,t
1086538062973288537,Waseda Station Waseda University nearby,494407911,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,8180,30,365,30,365,t,t
1086542529734025041,Waseda Station Waseda University nearby,494407911,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,8180,30,365,30,365,t,t
1086557421118380308,【宿家 千草町】浅草下町にあるコンパクトな一軒家/浅草寺徒歩11分/最大4名,560791986,Taito Ku,Entire rental unit,Entire home/apt,4,1.5,2,0,29714,1,365,1,365,t,t
1086582832421075869,京成江戸川駅～４分　独立個室【ペット可】2人予約ベッド1台／３人予約２部屋ベッド各１台（要相談）,49237439,Edogawa Ku,Private room in home,Private room,4,2.5,1,1,1600,3,365,3,365,t,t
1086586046831480082,桜の川11/池袋站步行七分钟/购物天堂堂吉柯德/家电齐全/全新装修,220011603,Toshima Ku,Entire rental unit,Entire home/apt,3,1,0,2,20000,1,365,1,30,t,t
1086599331755760783,#401  Fit inn Akihabara HOTEL  距秋叶原步行8分钟,560861234,Chiyoda Ku,Room in hotel,Private room,4,1,1,4,24000,2,365,2,365,t,f
1086602050747939701,#501  Fit inn Akihabara HOTEL  距秋叶原步行8分钟,560861234,Chiyoda Ku,Room in hotel,Private room,4,1,1,0,21314,2,365,2,365,t,f
1086621517469105015,4 min. walk from Oshiage Station/Mat OshiageII,486130642,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,7800,30,365,30,365,t,t
1086621849576864617,【宿家】松が谷　かっぱ橋に囲まれた静かな住宅街の一軒家 上野、浅草,560789335,Taito Ku,Entire rental unit,Entire home/apt,6,1.5,1,3,49143,1,365,1,365,t,t
1086634947444907154,12 minutes walk to Asakusa Station,315775441,Taito Ku,Entire rental unit,Entire home/apt,2,1,1,2,7430,30,365,30,365,t,t
1086637847851589140,Liberty house208 /Shibuya 5min by train Sangenjaya,7923349,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,3,32143,2,365,2,365,t,f
1086653809121728904,5 mins walk from sta! nearby tokyo skytree!,555392925,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,7680,30,365,30,365,t,t
1086682087437720540,田端新町10F   人気観光地まで便利なアクセス  田端駅10分  最大6名 無料 Wi-Fi,560604490,Kita Ku,Entire rental unit,Entire home/apt,6,1,1,0,15829,3,180,3.1,1125,t,t
1086682752570693990,3 min. directly to Ikebukuro / Free Wi-Fi,8524668,Toshima Ku,Entire rental unit,Entire home/apt,6,1,1,3,11040,30,365,30,1125,t,t
1086739257515271599,Haneda Airport and Shinagawa Sta!,521335304,Ota Ku,Entire rental unit,Entire home/apt,2,1,0,1,5930,30,365,30,365,t,t
1086754780116329926,Haneda Airport and Shinagawa Sta!,521335304,Ota Ku,Entire rental unit,Entire home/apt,2,1,0,1,5930,30,365,30,365,t,t
1086860889081457003,平屋の古民家|東京の美しい自然|モダンで清潔な室内|広々とした庭|茅葺屋根が目の前|新宿から45分,11583876,Machida Shi,Hut,Entire home/apt,2,1,1,2,6463,1,60,1,60,t,t
1086861048612061898,Liberty house 7ppl/5mins from Shibuya st. by train,7923349,Shibuya Ku,Entire rental unit,Entire home/apt,7,2,3,5,74286,2,365,2,365,t,f
1086899427911526874,Harajuku/Shibuya area/22people/3LDK/family house,230910892,Shibuya Ku,Entire rental unit,Entire home/apt,16,2,3,8,81714,3,365,3.8,365,t,t
1086992561952472964,JR Otsuka Station 8min/Toshima Best Area/Free WiFi,533112656,Toshima Ku,Entire home,Entire home/apt,7,1.5,2,4,30000,2,365,2,365,t,t
1087193118036455356,Designer / Trial shacking / Wi-Fi available,462986295,Ota Ku,Entire rental unit,Entire home/apt,2,1,1,1,6680,30,365,30,365,t,t
1087195949608743679,Suzume:Ideal for couples & solo travelers/1Bed/22㎡,560787363,Taito Ku,Room in aparthotel,Entire home/apt,2,1,1,1,14629,1,365,1,365,t,t
1087200103714955002,【宿家】根岸町 北斎の浮世絵に感じる江戸情緒・上野の下町にレトロな一軒家貸し切り,560789461,Taito Ku,Entire rental unit,Entire home/apt,5,2,1,0,37714,1,365,1,365,t,t
1087206318441242520,Close to Tokyo Sky Tree and Sensoji Temple　 501,505282433,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,1,6930,30,365,30,365,t,t
1087210478113963438,Close to train station/Designer's,462983474,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,1,8430,30,365,30,365,t,t
1087224818009340309,Security/Close to train station,510879891,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,0,1,8050,30,365,30,365,t,t
1087227931742535191,Close to Ebisu and Shibuya! Designers,333942571,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,1,9180,30,365,30,365,t,t
1087229927938940965,Security/Close to train station,510879891,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,0,1,8144,30,365,30,365,t,t
1087232976072572440,One train ride to Shibuya Sta. / Fuji Terrace Yoga,492761265,Setagaya Ku,Entire rental unit,Entire home/apt,2,1,1,1,7550,30,365,30,365,t,t
1087244951257515516,Useful Yamanote Line location/101,523793773,Shibuya Ku,Entire rental unit,Entire home/apt,5,1,2,2,13040,30,365,30,365,t,t
1087250733726315281,Useful Yamanote Line location/104,558310152,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,2,2,12410,30,365,30,365,t,t
1087255839981468943,Useful Yamanote Line location/105,558310152,Minato Ku,Entire rental unit,Entire home/apt,5,1,2,3,13660,30,365,30,365,t,t
1087269096753349540,Suzume:Ideal for couples & solo travelers/2Bed/23㎡,560787363,Taito Ku,Room in aparthotel,Entire home/apt,2,1,1,2,15886,1,365,1,365,t,t
1087272288836287068,Just a short distance from Haneda Airport!,525194649,Ota Ku,Entire rental unit,Entire home/apt,2,1,1,1,6300,30,365,30,365,t,t
1087288015983245129,Just a short distance from Haneda Airport!,525194649,Ota Ku,Entire rental unit,Entire home/apt,2,1,0,1,6300,30,365,30,365,t,t
1087288333521653752,Near Oshiage station and Skytree/stylish rooms,511632895,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,6300,30,365,30,365,t,t
1087295535029507094,Near Haneda Airport! /Newly built,525194649,Ota Ku,Entire rental unit,Entire home/apt,2,1,0,1,6300,30,365,30,365,t,t
1087306302820570488,Close to Shinjuku station by train! Shibuya area,217141872,Shibuya Ku,Entire home,Entire home/apt,5,1,1,3,13024,1,365,5.9,1125,t,t
1087314534240734346,Waseda Station Waseda University nearby Mat waseda,494407911,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,6544,30,365,30,365,t,t
1087316900238144417,Walking distance from Ikebukuro station/furnished,312002536,Toshima Ku,Entire rental unit,Entire home/apt,4,1,0,2,6180,30,365,30,365,t,t
1087331030979833797,One train ride to Shibuya Station,492761265,Setagaya Ku,Entire rental unit,Entire home/apt,1,1,1,1,7550,30,365,30,365,t,t
1087332459028549524,bedgasm4F mixed dorm,506674744,Taito Ku,Shared room in hotel,Shared room,1,2,1,8,7492,1,365,1,365,t,t
1087345089907616319,Close to Tokyo Sky Tree and Sensoji Temple/402,505282433,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,6930,30,365,30,365,t,t
1087351950449888545,Suzume:Ideal for famiry & group/2LDK/53㎡,560787363,Taito Ku,Room in aparthotel,Entire home/apt,5,1,2,2,38571,1,365,1,365,t,t
1087352537173311735,5 minutes walk to the station/402,509688153,Minato Ku,Entire rental unit,Entire home/apt,3,1,0,1,10680,30,365,30,365,t,t
1087412559311920815,"Cozy&Japanese-style, For Groups, 6min Walk to Sta.",561139480,Katsushika Ku,Entire home,Entire home/apt,10,1,2,3,13514,1,365,1,365,t,t
1087434723215930675,桜の川10/池袋站步行七分钟/购物天堂堂吉柯德/家电齐全,220011603,Toshima Ku,Entire rental unit,Entire home/apt,4,1,1,3,17571,1,30,1,30,t,t
1087440557284958893,暮らすように泊まって欲しい【駅から徒歩６分】【プロジェクター】,393226830,Toshima Ku,Entire rental unit,Entire home/apt,3,1,1,0,11057,3,60,3,60,t,f
1087509340892139096,2 Min Walk to Ikebukuro Sta. Prime Central Spot!,454395366,Toshima Ku,Entire rental unit,Entire home/apt,4,1,1,2,21000,30,35,30,1125,t,t
1087528469850156889,【New Open】Akihabara Asakusa Skytree/Max4ppl/bed x2,153095665,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,0,20000,2,365,2.1,1125,t,t
1087566893326351974,両国3分/ 秋葉原浅草スカイツリーそば/ベッド8台/最大16名/B011,153095665,Sumida Ku,Entire rental unit,Entire home/apt,16,1,4,8,77857,2,365,2.1,1125,t,t
1087615247216535607,長期滞在歓迎・割引あり/押上駅・スカイツリー5分/ディズニー直通/まめやど浅草303,342548206,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,15143,2,365,2,1125,t,f
1087752489568010669,(長期滞在大歓迎)電車で池袋まで8分　西巣鴨２階建て貸切一軒家,114611899,Toshima Ku,Entire home,Entire home/apt,6,1,2,0,12571,20,365,20,365,t,f
1088044141919100294,[K601] Shinjuku (Shin-Okubo) 9-p room Free Wi-Fi,459474232,Shinjuku Ku,Entire rental unit,Entire home/apt,9,1,3,9,30929,1,365,1,365,t,t
1088064294529666083,7 min to Ueno Sta/Family apartment/easy access*201,468805135,Taito Ku,Entire rental unit,Entire home/apt,4,1,1,2,20543,2,365,2,365,t,t
1088106628546006631,一軒家貸切4LDK  東京都新宿 新大久保駅徒歩3分新宿駅徒歩17分,504872904,Shinjuku Ku,Entire home,Entire home/apt,8,1,4,9,35000,3,365,3,1125,t,t
1088129485439678006,A新宿駅まで電車で1分！渋谷初台駅徒歩4分 /4人宿可/Wi-Fi有りkeep luggage ok,244662388,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,2,14143,1,365,1,365,t,t
1088134745214534088,B新宿駅～電車1分！渋谷初台駅徒歩4分/4人宿可/Wi-Fi有り/keep luggage ok,244662388,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,2,13714,1,365,1,365,t,t
1088187189484016420,江元浅草703｜浅草寺・スカイツリー周辺｜1分コンビニ｜空港直通,524783375,Taito Ku,Entire rental unit,Entire home/apt,3,1.5,1,0,18286,1,35,1,35,t,t
1088419608730564823,JR錦糸町北口走路约5分钟 ！靠近浅草和晴空塔！房源在7楼，有电梯，交通方便。有阳台，房间隔音效果好,543641085,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,16857,3,365,3,365,t,f
1088434085455267498,JR錦糸町北口走路约5分钟 ！靠近浅草和晴空塔！房源在6楼，有电梯，交通方便。有阳台，房间隔音效果好,543641085,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,15771,3,365,3,365,t,f
1088495882698710236,"6 min walk from Naruse station. Loft type,",551085288,Machida Shi,Entire rental unit,Entire home/apt,2,1,1,2,9143,1,180,1.5,180,t,t
1088541160993818664,6 min walk from Naruse station Loft Type,551085288,Machida Shi,Entire rental unit,Entire home/apt,2,1,1,2,9143,1,180,1.5,180,t,t
1088696482809512872,Monthly Rental/Shinjuku/TOKYO/3ppl/8min walk/Wi‐Fi,511606029,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,13000,30,365,30,365,t,f
1088705318695149975,OPEN6/30)新宿直通10分/JR荻窪駅徒歩5分!中野駅まで電車3駅/和室/畳/balcony,450792956,Suginami Ku,Entire rental unit,Entire home/apt,6,1,3,3,23286,2,365,2,365,t,t
1088732960496840951,【長期滞在】池袋まで急行で1駅10分Wi-Fi無料、駅から６分、住宅街Max6名の貸切古民家戸建,194408971,Itabashi Ku,Entire home,Entire home/apt,5,1,2,0,13000,30,365,30,365,t,f
1088794993607525360,7 min to Ueno Sta/Family apartment/easy access*101,468805135,Taito Ku,Entire rental unit,Entire home/apt,3,1,1,0,16071,2,365,2,365,t,t
1088799880667803095,7 min to Ueno Sta/Family apartment/easy access*401,468805135,Taito Ku,Entire home,Entire home/apt,6,1,2,3,29264,2,365,2,365,t,t
1088900258825964769,2mins to Sta./Direct to Shinjuku/Zen room #205,290344657,Nakano Ku,Entire rental unit,Entire home/apt,2,1,1,1,12214,2,60,2,1125,t,t
1089007359323496902,近くに飲食店、コンビニ、温泉/JR山手線メトロ駒込駅徒歩5分/渋谷新宿上野直通電車/まるまる貸切,561283366,Kita Ku,Entire rental unit,Entire home/apt,5,1,2,4,23395,2,1125,2,1125,t,f
1089095965980180818,64㎡ Japanese modern detached house MAX 7 people,560242738,Edogawa Ku,Entire rental unit,Entire home/apt,7,2,2,5,28929,3,365,3,365,t,t
1089403654299175476,Convenient for sightseeing!/Kawaii!/Sta.9min,561602536,Katsushika Ku,Entire rental unit,Entire home/apt,4,1,1,0,25050,2,365,2,365,t,t
1089441753287074545,新宿まで直通13分・落合南長崎駅から徒歩7分の静かな宿,332856546,Toshima Ku,Entire rental unit,Entire home/apt,4,1,1,2,22000,1,30,1,30,t,t
1089467857849759569,3 minutes walk to station,431372259,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,2,6930,30,365,30,365,t,t
1089475468210602890,No transfers to Shinjuku/Shibuya,432956453,Suginami Ku,Entire rental unit,Entire home/apt,2,1,1,1,7430,30,365,30,365,t,t
1089702612742448445,MAX10名|新宿10分|渋谷20分|高田馬場駅徒歩10分|80㎡新築貸切,66919579,Shinjuku Ku,Entire rental unit,Entire home/apt,10,2,3,0,33143,3,365,3,365,t,f
1089766977607615063,マンスリー／池袋エリア／子ども歓迎／ 3名様まで／最寄り駅は東池袋徒,423107173,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1.5,1,0,11500,30,365,30,365,t,f
1090103317785235437,"Yadoya Uguisu:Uguisudani Sta 6 min! 1BR, 2DK, 60㎡",560787729,Taito Ku,Room in hotel,Private room,6,1,1,2,66286,1,365,1,365,t,t
1090127530695574229,【宿家】白提庵 長期滞在歓迎 リモートワーク、デスク完備、２バスルームの一軒家,560789575,Taito Ku,Entire rental unit,Entire home/apt,5,2,2,2,42000,1,365,1,365,t,t
1090139422212741754,"Yadoya Uguisu:Uguisudani Sta 6 min! 2BR, 2DK, 60㎡",560787729,Taito Ku,Room in aparthotel,Entire home/apt,6,1.5,2,4,66743,1,365,1,365,t,t
1090140888324552356,【宿家】 烏丸院  長期滞在歓迎 リモートワーク、デスク完備、坪庭一軒家 三ノ輪 浅草,560790763,Taito Ku,Entire rental unit,Entire home/apt,6,1.5,3,2,51714,1,365,1,365,t,t
1090150592362619236,Near Asagaya Station/Japanese-style room/4ppl,42244167,Suginami Ku,Entire rental unit,Entire home/apt,4,1,1,3,16673,1,365,1,365,t,t
1090158605184052110,【宿家】浅草本館　長期滞在歓迎！リモートワーク、デスク完備。坪庭のある一軒家,560790914,Taito Ku,Entire rental unit,Entire home/apt,6,2,2,0,50000,1,365,1,365,t,t
1090182330635201413,【宿家】夢路 「カラオケとゲームで親睦を深める宿」大グループ向け、ロフト付き,560791058,Taito Ku,Entire rental unit,Entire home/apt,5,1.5,2,2,24000,1,365,1,365,t,t
1090199533333322860,【宿家】いろは デスク完備部屋あり。家族との時間も大事にしながら仕事にも打ち込める宿,560791231,Taito Ku,Entire rental unit,Entire home/apt,3,1.5,1,0,26286,1,365,1,365,t,t
1090217510324901192,【宿家】柳通り東棟 長期滞在歓迎 浅草モダン和風のラグジュアリー一軒家,560791414,Taito Ku,Entire rental unit,Entire home/apt,5,2,2,2,38286,1,365,1,365,t,t
1090248701601768518,【宿家】柳通り西棟 浅草 お二人様限定の露天風呂付、モダン和風のラグジュアリー一軒家,560791516,Taito Ku,Entire rental unit,Entire home/apt,2,1,1,1,36000,1,365,1,365,t,t
1090274934741595266,NEW｜pufuka Higashi Mukojima1｜Newly Built 2024｜Wifi,561803795,Sumida Ku,Entire home,Entire home/apt,10,1,4,4,45000,2,14,2,14,t,t
1090275673734868690,北千住駅から徒歩8分！観光エリアにも移動しやすい物件！MK589,557535777,Adachi Ku,Entire rental unit,Entire home/apt,11,1,3,4,22386,1,50,1,50,t,t
1090302077266297853,A warm and comfortable apartment room/MAX4p,531984242,Chuo Ku,Entire rental unit,Entire home/apt,4,1,1,2,11071,3,365,3,365,t,f
1090303005678459332,浅草まで電車乗車7分/スカイツリーまで電車乗車3分/空港直通/１２名までの一軒家/7年で綺麗駐車場付,52348433,Sumida Ku,Entire home,Entire home/apt,12,1,3,5,25186,1,180,2,60,t,t
1090399444426155957,山手线新大久保站步行1分钟！新宿市中心的49㎡温馨阳光公寓！#百人町3F,230604374,Shinjuku Ku,Entire rental unit,Entire home/apt,5,1,2,3,32286,1,365,1,365,t,t
1090499587173749761,【优质房源】温馨民居/近车站1分钟/交通便利/线路多/可住4人/免费WiFi,549564640,Adachi Ku,Entire rental unit,Entire home/apt,4,0.5,1,2,14571,3,365,3,365,t,f
1090809544001214103,"Center Tokyo! Ueno 3 min,Designroom Dyson FreeWifi",4981880,Bunkyo Ku,Entire serviced apartment,Entire home/apt,2,1,1,1,10914,1,365,1,365,t,t
1090835268734831946,10 min. walk from Ikebukuro Sta! built in 2023/a01,560594553,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,6676,1,365,5.9,365,t,t
1090837270315439192,10 min. walk from Ikebukuro Sta! built in 2023/a02,560594553,Itabashi Ku,Entire rental unit,Entire home/apt,2,1,1,1,6676,1,365,5.9,365,t,t
1090838483189659411,10 min. walk from Ikebukuro Sta! built in 2023/b01,560594553,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,6676,1,365,5.9,365,t,t
1090839677332342788,10 min. walk from Ikebukuro Sta! built in 2023/b02,560594553,Itabashi Ku,Entire rental unit,Entire home/apt,2,1,1,1,6676,1,365,5.9,365,t,t
1090840710479017619,10 min. walk from Ikebukuro Sta! built in 2023/c01,560594553,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,6676,1,365,5.9,365,t,t
1090842004507350576,从池袋站步行 10 分钟！2023 年建造的漂亮客房/旅游和商务/c02,560594553,Itabashi Ku,Entire rental unit,Entire home/apt,2,1,1,1,6676,1,365,5.9,365,t,t
1090873242290302916,吉房民宿　晴空塔徒步圈 独栋民宿　,561954480,Sumida Ku,Entire home,Entire home/apt,6,1,2,0,24714,1,365,1,365,t,f
1090928036056069785,Close to Sky Tree/furnished,555412334,Sumida Ku,Entire rental unit,Entire home/apt,3,1,0,1,7800,30,365,30,365,t,t
1090944639524923487,Shinjuku1sta 2min/ BUS/Shibuya/Early in/MAX3ppl,517971898,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,1,12519,2,30,2.2,1125,t,f
1090953817979892117,浅草エリア！skytree至近！成田・羽田空港直線下町ホットな宿,538806415,Sumida Ku,Shared room in home,Shared room,15,1,1,14,18000,2,365,2,365,t,t
